Timestamp,Actual Az.,Actual El.,Commanded Az.,Commanded El.,Autotrack Status,Antenna Control Unit Selected Rcvr Strength (dB),Antenna Control Unit X-Band Strength (dB),Antenna Control Unit S-LHC Strength (dB),Antenna Control Unit S-RHC Strength (dB),Antenna Control Unit Rcvr 4 Strength (dB),S-Band LHCP VTR Tracking Receiver  Strength (dB),S-Band RHCP VTR Tracking Receiver  Strength (dB),Cortex CRT-XL 1 TMUA Eb/N0 Strength (dB),Cortex CRT-XL 1 TMUB Eb/N0 Strength (dB),Cortex CRT-XL 1 TMUC Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUA Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUB Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUC Eb/N0 Strength (dB),X-Band VTR Tracking Receiver  Strength (dB),Cortex HDR-XXL 1 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 1 DMU1 Q Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 Q Eb/N0 Strength (dB),S-Band LHCP VTR Tracking Receiver Status,S-Band RHCP VTR Tracking Receiver Status,Cortex CRT-XL 1 IFR1 PLL Status,Cortex CRT-XL 1 IFR2 PLL Status,Cortex CRT-XL 1 IFR3 PLL Status,Cortex CRT-XL 1 TMUA PSK Demod,Cortex CRT-XL 1 TMUA Bit Sync,Cortex CRT-XL 1 TMUA Frame Sync,Cortex CRT-XL 1 TMUA Viterbi,Cortex CRT-XL 1 TMUB PSK Demod,Cortex CRT-XL 1 TMUB Bit Sync,Cortex CRT-XL 1 TMUB Frame Sync,Cortex CRT-XL 1 TMUB Viterbi,Cortex CRT-XL 1 TMUC PSK Demod,Cortex CRT-XL 1 TMUC Bit Sync,Cortex CRT-XL 1 TMUC Frame Sync,Cortex CRT-XL 1 TMUC Viterbi,Cortex CRT-XL 2 IFR1 PLL Status,Cortex CRT-XL 2 IFR2 PLL Status,Cortex CRT-XL 2 IFR3 PLL Status,Cortex CRT-XL 2 TMUA PSK Demod,Cortex CRT-XL 2 TMUA Bit Sync,Cortex CRT-XL 2 TMUA Frame Sync,Cortex CRT-XL 2 TMUA Viterbi,Cortex CRT-XL 2 TMUB PSK Demod,Cortex CRT-XL 2 TMUB Bit Sync,Cortex CRT-XL 2 TMUB Frame Sync,Cortex CRT-XL 2 TMUB Viterbi,Cortex CRT-XL 2 TMUC PSK Demod,Cortex CRT-XL 2 TMUC Bit Sync,Cortex CRT-XL 2 TMUC Frame Sync,Cortex CRT-XL 2 TMUC Viterbi,X-Band VTR Tracking Receiver Status,Cortex HDR-XXL 1 DMU1 Carrier,Cortex HDR-XXL 1 DMU1 Bit Sync,Cortex HDR-XXL 1 DMU1 Bit Sync Q,Cortex HDR-XXL 1 DMU1 Viterbi,Cortex HDR-XXL 1 DMU1 Viterbi Q,Cortex HDR-XXL 1 DMX1 Frame Sync,Cortex HDR-XXL 1 DPU1 Frame Sync,Cortex HDR-XXL 2 DMU1 Carrier,Cortex HDR-XXL 2 DMU1 Bit Sync,Cortex HDR-XXL 2 DMU1 Bit Sync Q,Cortex HDR-XXL 2 DMU1 Viterbi,Cortex HDR-XXL 2 DMU1 Viterbi Q,Cortex HDR-XXL 2 DMX1 Frame Sync,Cortex HDR-XXL 2 DPU1 Frame Sync,Antenna Control Unit Selected Rcvr Strength (dBm),Antenna Control Unit X-Band Strength (dBm),Antenna Control Unit S-LHC Strength (dBm),Antenna Control Unit S-RHC Strength (dBm),Antenna Control Unit Rcvr 4 Strength (dBm),S-Band LHCP VTR Tracking Receiver Strength (dBm),S-Band RHCP VTR Tracking Receiver Strength (dBm),Cortex CRT-XL 1 IFR1 IF Level Strength (dBm),Cortex CRT-XL 1 IFR2 IF Level Strength (dBm),Cortex CRT-XL 1 IFR3 IF Level Strength (dBm),Cortex CRT-XL 2 IFR1 IF Level Strength (dBm),Cortex CRT-XL 2 IFR2 IF Level Strength (dBm),Cortex CRT-XL 2 IFR3 IF Level Strength (dBm),X-Band VTR Tracking Receiver Strength (dBm),Cortex HDR-XXL 1 DMU1 IF Level Strength (dBm),Cortex HDR-XXL 2 DMU1 IF Level Strength (dBm)
2024 236 15:15:52, 319.878, 25.093,319.845, 25.082,5, 23.0, 23.0, 26.0, 19.0,  0.0, 32.2, 12.1, 21.8, 16.4,  0.0, 21.6, 16.4,  0.0, 22.7, 17.9, 20.9, 17.9, 20.9, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.0, -84.0, -81.0, -88.0, -107.0, -96.8, -116.9, -48.6, -58.2, -128.0, -48.9, -57.7, -128.0, -96.3, -28.7, -28.5
2024 236 15:15:53, 319.547, 25.103,319.502, 25.087,5, 23.0, 23.0, 26.2, 20.2,  0.0, 30.6, 18.3, 21.6, 16.3,  0.0, 21.7, 16.3,  0.0, 22.7, 17.8, 20.8, 17.9, 20.9, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.0, -84.0, -80.8, -86.8, -107.0, -98.3, -110.7, -48.6, -57.1, -128.0, -48.7, -56.2, -128.0, -96.3, -28.8, -28.5
2024 236 15:15:54, 319.194, 25.107,319.159, 25.090,5, 23.1, 23.1, 26.4, 21.6,  0.0, 30.6, 18.3, 21.8, 16.4,  0.0, 21.8, 16.4,  0.0, 22.7, 17.8, 20.8, 17.7, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -83.9, -83.9, -80.6, -85.4, -107.0, -98.3, -110.7, -48.3, -55.9, -128.0, -48.5, -55.1, -128.0, -96.3, -28.8, -28.4
2024 236 15:15:55, 318.855, 25.108,318.815, 25.093,5, 22.9, 22.9, 26.7, 22.5,  0.0, 30.6, 18.3, 21.7, 16.3,  0.0, 21.8, 16.4,  0.0, 22.8, 17.8, 20.8, 17.7, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.1, -84.1, -80.3, -84.6, -107.0, -98.3, -110.7, -48.2, -54.8, -128.0, -48.2, -54.3, -128.0, -96.2, -28.8, -28.4
2024 236 15:15:56, 318.511, 25.110,318.472, 25.094,5, 23.0, 23.0, 27.1, 23.2,  0.0, 30.6, 18.3, 21.9, 16.3,  0.0, 21.9, 16.3,  0.0, 22.8, 17.8, 20.8, 17.7, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.0, -84.0, -79.9, -83.8, -107.0, -98.3, -110.7, -48.0, -53.9, -128.0, -47.8, -53.7, -128.0, -96.2, -28.8, -28.4
2024 236 15:15:57, 318.200, 25.112,318.163, 25.095,5, 23.1, 23.1, 27.2, 23.5,  0.0, 30.6, 18.3, 21.8, 16.4,  0.0, 21.8, 16.3,  0.0, 22.8, 17.8, 20.8, 17.7, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.0, -84.0, -79.8, -83.5, -107.0, -98.3, -110.7, -47.5, -53.6, -128.0, -47.6, -53.5, -128.0, -96.2, -28.8, -28.4
2024 236 15:15:58, 317.817, 25.113,317.785, 25.094,5, 23.0, 23.0, 27.4, 23.7,  0.0, 31.8, 22.6, 21.8, 16.3,  0.0, 21.9, 16.4,  0.0, 22.8, 17.6, 20.6, 17.7, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.0, -84.0, -79.6, -83.3, -107.0, -97.2, -106.4, -47.3, -53.3, -128.0, -47.4, -53.1, -128.0, -96.2, -28.8, -28.4
2024 236 15:15:59, 317.486, 25.113,317.442, 25.092,5, 23.0, 23.0, 27.6, 23.8,  0.0, 31.8, 22.6, 21.8, 16.4,  0.0, 22.0, 16.3,  0.0, 22.8, 17.6, 20.6, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.0, -84.0, -79.4, -83.2, -107.0, -97.2, -106.4, -47.0, -53.1, -128.0, -47.1, -52.1, -128.0, -96.2, -28.8, -28.6
2024 236 15:16:00, 317.140, 25.114,317.099, 25.089,5, 23.1, 23.1, 27.6, 23.7,  0.0, 31.8, 22.6, 22.0, 16.3,  0.0, 21.9, 16.5,  0.0, 22.7, 17.6, 20.6, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.0, -84.0, -79.4, -83.3, -107.0, -97.2, -106.4, -47.0, -53.1, -128.0, -47.2, -53.1, -128.0, -96.3, -28.8, -28.6
2024 236 15:16:01, 316.793, 25.114,316.755, 25.085,5, 23.0, 23.0, 27.7, 23.0,  0.0, 31.8, 22.6, 21.9, 16.4,  0.0, 21.9, 16.3,  0.0, 22.7, 17.6, 20.6, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.0, -84.0, -79.3, -84.0, -107.0, -97.2, -106.4, -47.0, -53.4, -128.0, -46.9, -53.7, -128.0, -96.3, -28.8, -28.6
2024 236 15:16:02, 316.449, 25.096,316.412, 25.080,5, 22.9, 22.9, 27.4, 22.0,  0.0, 31.8, 22.6, 21.8, 16.4,  0.0, 21.9, 16.4,  0.0, 22.7, 17.6, 20.6, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.1, -84.1, -79.6, -85.0, -107.0, -97.2, -106.4, -47.0, -53.9, -128.0, -47.3, -54.7, -128.0, -96.3, -28.8, -28.6
2024 236 15:16:03, 316.109, 25.087,316.069, 25.074,5, 22.9, 22.9, 27.3, 20.7,  0.0, 32.1, 22.0, 21.9, 16.3,  0.0, 21.8, 16.2,  0.0, 22.7, 17.7, 20.7, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.1, -84.1, -79.7, -86.3, -107.0, -96.9, -107.0, -47.2, -54.9, -128.0, -47.4, -56.0, -128.0, -96.3, -29.0, -28.6
2024 236 15:16:04, 315.763, 25.079,315.726, 25.067,5, 23.0, 23.0, 27.3, 19.3,  0.0, 32.1, 22.0, 21.7, 16.3,  0.0, 21.8, 16.3,  0.0, 22.7, 17.7, 20.7, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.0, -84.0, -79.7, -87.7, -107.0, -96.9, -107.0, -47.3, -56.6, -128.0, -47.2, -56.6, -128.0, -96.3, -29.0, -28.5
2024 236 15:16:05, 315.422, 25.074,315.384, 25.058,5, 23.1, 23.1, 27.3, 17.5,  0.0, 32.1, 22.0, 21.8, 16.2,  0.0, 21.9, 16.3,  0.0, 22.8, 17.7, 20.7, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.0, -84.0, -79.8, -89.5, -107.0, -96.9, -107.0, -47.3, -58.4, -128.0, -47.5, -59.1, -128.0, -96.2, -29.0, -28.5
2024 236 15:16:06, 315.086, 25.063,315.041, 25.049,5, 23.0, 23.0, 27.4, 16.5,  0.0, 32.1, 22.0, 21.8, 16.4,  0.0, 21.8, 16.4,  0.0, 22.8, 17.7, 20.7, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.0, -84.0, -79.6, -90.5, -107.0, -96.9, -107.0, -47.3, -59.5, -128.0, -47.5, -59.9, -128.0, -96.2, -29.0, -28.5
2024 236 15:16:07, 314.731, 25.055,314.699, 25.038,5, 22.9, 22.9, 27.3, 16.3,  0.0, 32.1, 22.0, 21.8, 16.4,  0.0, 21.8, 16.4,  0.0, 22.8, 17.7, 20.7, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.1, -84.1, -79.7, -90.8, -107.0, -96.9, -107.0, -47.3, -60.8, -128.0, -47.5, -60.2, -128.0, -96.2, -29.0, -28.5
2024 236 15:16:08, 314.398, 25.044,314.357, 25.027,5, 22.9, 22.9, 27.3, 17.1,  0.0, 31.9, 15.3, 22.0, 16.4,  0.0, 22.0, 16.4,  0.0, 22.8, 17.7, 20.7, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.1, -84.1, -79.7, -89.9, -107.0, -97.1, -113.7, -47.3, -59.9, -128.0, -47.5, -59.1, -128.0, -96.2, -28.9, -28.5
2024 236 15:16:09, 314.090, 25.032,314.049, 25.016,5, 22.9, 22.9, 27.2, 17.2,  0.0, 31.9, 15.3, 21.9, 16.4,  0.0, 21.9, 16.5,  0.0, 22.8, 17.7, 20.7, 17.9, 20.9, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.1, -84.1, -79.8, -89.8, -107.0, -97.1, -113.7, -47.5, -59.1, -128.0, -47.6, -58.7, -128.0, -96.2, -28.9, -28.6
2024 236 15:16:10, 313.728, 25.015,313.674, 25.001,5, 22.9, 22.9, 27.1, 18.1,  0.0, 31.9, 15.3, 21.9, 16.5,  0.0, 21.9, 16.4,  0.0, 22.6, 17.7, 20.7, 17.9, 20.9, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.1, -84.1, -79.9, -88.9, -107.0, -97.1, -113.7, -47.5, -58.4, -128.0, -47.7, -58.1, -128.0, -96.4, -28.9, -28.6
2024 236 15:16:11, 313.372, 25.001,313.333, 24.986,5, 23.0, 23.0, 26.9, 18.4,  0.0, 31.9, 15.3, 21.8, 16.4,  0.0, 21.9, 16.4,  0.0, 22.6, 17.7, 20.7, 17.9, 20.9, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.0, -84.0, -80.1, -88.6, -107.0, -97.1, -113.7, -47.6, -58.2, -128.0, -47.9, -58.0, -128.0, -96.4, -28.9, -28.6
2024 236 15:16:12, 313.033, 24.992,312.992, 24.970,5, 23.0, 23.0, 26.6, 18.8,  0.0, 31.9, 15.3, 21.8, 16.3,  0.0, 21.7, 16.2,  0.0, 22.6, 17.7, 20.7, 17.9, 20.9, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.0, -84.0, -80.4, -88.2, -107.0, -97.1, -113.7, -47.7, -58.0, -128.0, -48.2, -57.5, -128.0, -96.4, -28.9, -28.6
2024 236 15:16:13, 312.694, 24.974,312.651, 24.953,5, 22.8, 22.8, 26.5, 19.0,  0.0, 31.2, 18.1, 21.7, 16.4,  0.0, 21.7, 16.5,  0.0, 22.6, 17.6, 20.6, 17.9, 20.9, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.2, -84.2, -80.5, -88.0, -107.0, -97.8, -110.9, -48.0, -57.7, -128.0, -48.3, -57.3, -128.0, -96.4, -29.0, -28.6
2024 236 15:16:14, 312.349, 24.959,312.311, 24.935,5, 22.9, 22.9, 26.5, 18.4,  0.0, 31.2, 18.1, 21.6, 16.4,  0.0, 21.6, 16.4,  0.0, 22.6, 17.6, 20.6, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.1, -84.1, -80.5, -88.6, -107.0, -97.8, -110.9, -48.2, -57.9, -128.0, -48.3, -57.9, -128.0, -96.4, -29.0, -28.7
2024 236 15:16:15, 312.015, 24.932,311.971, 24.916,5, 23.0, 23.0, 26.7, 18.2,  0.0, 31.2, 18.1, 21.7, 16.4,  0.0, 21.7, 16.4,  0.0, 22.6, 17.6, 20.6, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.0, -84.0, -80.3, -88.8, -107.0, -97.8, -110.9, -48.1, -58.7, -128.0, -48.1, -57.6, -128.0, -96.4, -29.0, -28.7
2024 236 15:16:16, 311.671, 24.917,311.632, 24.896,5, 22.8, 22.8, 26.9, 18.9,  0.0, 31.2, 18.1, 21.7, 16.3,  0.0, 21.7, 16.3,  0.0, 22.6, 17.6, 20.6, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.2, -84.2, -80.1, -88.1, -107.0, -97.8, -110.9, -47.9, -57.8, -128.0, -48.0, -57.6, -128.0, -96.4, -29.0, -28.7
2024 236 15:16:17, 311.339, 24.898,311.293, 24.875,5, 22.8, 22.8, 27.0, 19.5,  0.0, 31.2, 18.1, 21.7, 16.3,  0.0, 21.8, 16.4,  0.0, 22.6, 17.6, 20.6, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.2, -84.2, -80.1, -87.5, -107.0, -97.8, -110.9, -47.6, -57.3, -128.0, -47.8, -56.8, -128.0, -96.4, -29.0, -28.7
2024 236 15:16:18, 310.998, 24.875,310.955, 24.853,5, 22.8, 22.8, 27.3, 20.3,  0.0, 31.5, 18.6, 21.7, 16.4,  0.0, 21.9, 16.4,  0.0, 22.6, 17.9, 20.9, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.2, -84.2, -79.7, -86.7, -107.0, -97.5, -110.3, -47.5, -57.0, -128.0, -47.5, -56.0, -128.0, -96.4, -28.9, -28.7
2024 236 15:16:19, 310.662, 24.849,310.618, 24.830,5, 22.8, 22.8, 27.4, 20.9,  0.0, 31.5, 18.6, 21.8, 16.2,  0.0, 21.8, 16.4,  0.0, 22.6, 17.9, 20.9, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.2, -84.2, -79.6, -86.1, -107.0, -97.5, -110.3, -47.2, -55.9, -128.0, -47.3, -55.5, -128.0, -96.4, -28.9, -28.6
2024 236 15:16:20, 310.332, 24.828,310.280, 24.806,5, 22.8, 22.8, 27.5, 21.6,  0.0, 31.5, 18.6, 21.7, 16.5,  0.0, 21.8, 16.4,  0.0, 22.5, 17.9, 20.9, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.2, -84.2, -79.5, -85.4, -107.0, -97.5, -110.3, -47.2, -55.3, -128.0, -47.2, -55.1, -128.0, -96.5, -28.9, -28.6
2024 236 15:16:21, 309.979, 24.804,309.943, 24.781,5, 22.7, 22.7, 27.8, 22.0,  0.0, 31.5, 18.6, 21.9, 16.4,  0.0, 21.9, 16.5,  0.0, 22.5, 17.9, 20.9, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.3, -84.3, -79.3, -85.0, -107.0, -97.5, -110.3, -47.0, -55.4, -128.0, -46.9, -54.6, -128.0, -96.5, -28.9, -28.6
2024 236 15:16:22, 309.647, 24.776,309.607, 24.755,5, 22.8, 22.8, 27.8, 21.8,  0.0, 31.5, 18.6, 21.9, 16.3,  0.0, 21.8, 16.3,  0.0, 22.5, 17.9, 20.9, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.3, -84.3, -79.2, -85.2, -107.0, -97.5, -110.3, -46.7, -54.6, -128.0, -46.9, -54.8, -128.0, -96.5, -28.9, -28.6
2024 236 15:16:23, 309.314, 24.750,309.272, 24.728,5, 22.7, 22.7, 27.8, 22.1,  0.0, 32.3, 21.5, 21.9, 16.4,  0.0, 21.9, 16.4,  0.0, 22.5, 17.9, 20.9, 17.8, 20.8, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.3, -84.3, -79.2, -84.9, -107.0, -96.7, -107.5, -46.7, -54.6, -128.0, -46.9, -54.5, -128.0, -96.5, -28.9, -28.6
2024 236 15:16:24, 309.012, 24.723,308.970, 24.702,5, 22.8, 22.8, 27.9, 22.1,  0.0, 32.3, 21.5, 21.8, 16.4,  0.0, 21.9, 16.4,  0.0, 22.5, 17.7, 20.7, 17.7, 20.7, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.2, -84.2, -79.1, -84.9, -107.0, -96.7, -107.5, -46.7, -55.0, -128.0, -46.9, -54.5, -128.0, -96.5, -29.0, -28.7
2024 236 15:16:25, 308.657, 24.696,308.603, 24.670,5, 22.7, 22.7, 27.7, 21.4,  0.0, 32.3, 21.5, 21.8, 16.3,  0.0, 21.8, 16.5,  0.0, 22.5, 17.7, 20.7, 17.7, 20.7, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -84.3, -84.3, -79.3, -85.6, -107.0, -96.7, -107.5, -46.8, -55.0, -128.0, -46.7, -54.4, -128.0, -96.5, -29.0, -28.7
