Timestamp,Actual Az.,Actual El.,Commanded Az.,Commanded El.,Autotrack Status,Antenna Control Unit Selected Rcvr Strength (dB),Antenna Control Unit X-Band Strength (dB),Antenna Control Unit S-LHC Strength (dB),Antenna Control Unit S-RHC Strength (dB),Antenna Control Unit Rcvr 4 Strength (dB),S-Band LHCP VTR Tracking Receiver  Strength (dB),S-Band RHCP VTR Tracking Receiver  Strength (dB),Cortex CRT-XL 1 TMUA Eb/N0 Strength (dB),Cortex CRT-XL 1 TMUB Eb/N0 Strength (dB),Cortex CRT-XL 1 TMUC Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUA Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUB Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUC Eb/N0 Strength (dB),X-Band VTR Tracking Receiver  Strength (dB),Cortex HDR-XXL 1 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 1 DMU1 Q Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 Q Eb/N0 Strength (dB),S-Band LHCP VTR Tracking Receiver Status,S-Band RHCP VTR Tracking Receiver Status,Cortex CRT-XL 1 IFR1 PLL Status,Cortex CRT-XL 1 IFR2 PLL Status,Cortex CRT-XL 1 IFR3 PLL Status,Cortex CRT-XL 1 TMUA PSK Demod,Cortex CRT-XL 1 TMUA Bit Sync,Cortex CRT-XL 1 TMUA Frame Sync,Cortex CRT-XL 1 TMUA Viterbi,Cortex CRT-XL 1 TMUB PSK Demod,Cortex CRT-XL 1 TMUB Bit Sync,Cortex CRT-XL 1 TMUB Frame Sync,Cortex CRT-XL 1 TMUB Viterbi,Cortex CRT-XL 1 TMUC PSK Demod,Cortex CRT-XL 1 TMUC Bit Sync,Cortex CRT-XL 1 TMUC Frame Sync,Cortex CRT-XL 1 TMUC Viterbi,Cortex CRT-XL 2 IFR1 PLL Status,Cortex CRT-XL 2 IFR2 PLL Status,Cortex CRT-XL 2 IFR3 PLL Status,Cortex CRT-XL 2 TMUA PSK Demod,Cortex CRT-XL 2 TMUA Bit Sync,Cortex CRT-XL 2 TMUA Frame Sync,Cortex CRT-XL 2 TMUA Viterbi,Cortex CRT-XL 2 TMUB PSK Demod,Cortex CRT-XL 2 TMUB Bit Sync,Cortex CRT-XL 2 TMUB Frame Sync,Cortex CRT-XL 2 TMUB Viterbi,Cortex CRT-XL 2 TMUC PSK Demod,Cortex CRT-XL 2 TMUC Bit Sync,Cortex CRT-XL 2 TMUC Frame Sync,Cortex CRT-XL 2 TMUC Viterbi,X-Band VTR Tracking Receiver Status,Cortex HDR-XXL 1 DMU1 Carrier,Cortex HDR-XXL 1 DMU1 Bit Sync,Cortex HDR-XXL 1 DMU1 Bit Sync Q,Cortex HDR-XXL 1 DMU1 Viterbi,Cortex HDR-XXL 1 DMU1 Viterbi Q,Cortex HDR-XXL 1 DMX1 Frame Sync,Cortex HDR-XXL 1 DPU1 Frame Sync,Cortex HDR-XXL 2 DMU1 Carrier,Cortex HDR-XXL 2 DMU1 Bit Sync,Cortex HDR-XXL 2 DMU1 Bit Sync Q,Cortex HDR-XXL 2 DMU1 Viterbi,Cortex HDR-XXL 2 DMU1 Viterbi Q,Cortex HDR-XXL 2 DMX1 Frame Sync,Cortex HDR-XXL 2 DPU1 Frame Sync,Antenna Control Unit Selected Rcvr Strength (dBm),Antenna Control Unit X-Band Strength (dBm),Antenna Control Unit S-LHC Strength (dBm),Antenna Control Unit S-RHC Strength (dBm),Antenna Control Unit Rcvr 4 Strength (dBm),S-Band LHCP VTR Tracking Receiver Strength (dBm),S-Band RHCP VTR Tracking Receiver Strength (dBm),Cortex CRT-XL 1 IFR1 IF Level Strength (dBm),Cortex CRT-XL 1 IFR2 IF Level Strength (dBm),Cortex CRT-XL 1 IFR3 IF Level Strength (dBm),Cortex CRT-XL 2 IFR1 IF Level Strength (dBm),Cortex CRT-XL 2 IFR2 IF Level Strength (dBm),Cortex CRT-XL 2 IFR3 IF Level Strength (dBm),X-Band VTR Tracking Receiver Strength (dBm),Cortex HDR-XXL 1 DMU1 IF Level Strength (dBm),Cortex HDR-XXL 2 DMU1 IF Level Strength (dBm)
2024 236 14:35:06,  21.050,  2.871, 21.049,  2.871,0, 27.3, 27.3, -5.2,  0.3,  0.0, -0.3,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 26.8, -8.1, -8.6, -9.7, -11.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.7, -79.7, -112.2, -106.7, -107.0, -129.3, -128.8, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -92.2, -78.2, -76.2
2024 236 14:35:07,  20.984,  2.936, 20.984,  2.937,0, 27.4, 27.4, -4.9,  0.3,  0.0, -0.3,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 26.8, -8.1, -8.6, -8.5, -5.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.6, -79.6, -111.9, -106.7, -107.0, -129.3, -128.8, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -92.2, -78.2, -76.3
2024 236 14:35:08,  20.924,  2.997, 20.924,  2.996,0, 27.6, 27.6, -4.8,  0.3,  0.0, -0.3,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 27.5, -8.1, -8.6, -8.5, -5.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.4, -79.4, -111.8, -106.7, -107.0, -129.3, -128.8, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -91.5, -78.2, -76.3
2024 236 14:35:09,  20.865,  3.054, 20.864,  3.055,0, 27.8, 27.8, -4.8,  0.2,  0.0, -0.3,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 27.5, -8.1, -8.6, -8.5, -5.6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.2, -79.2, -111.8, -106.8, -107.0, -129.3, -128.8, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -91.5, -78.2, -76.3
2024 236 14:35:10,  20.803,  3.114, 20.803,  3.115,0, 27.7, 27.7, -4.8,  0.3,  0.0, -0.3,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 27.5, -8.1, -8.6, -8.5, -5.6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.3, -79.3, -111.8, -106.7, -107.0, -129.3, -128.8, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -91.5, -78.2, -76.3
2024 236 14:35:11,  20.749,  3.168, 20.748,  3.169,0, 27.5, 27.5, -4.8,  0.2,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 27.5, -8.4, -6.4, -8.5, -5.6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.5, -79.5, -111.8, -106.8, -107.0, -128.8, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -91.5, -78.3, -76.3
2024 236 14:35:12,  20.687,  3.231, 20.687,  3.229,0, 27.2, 27.2, -4.9,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 27.5, -8.4, -6.4, -8.5, -6.1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.8, -79.8, -111.9, -106.7, -107.0, -128.8, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -91.5, -78.3, -76.2
2024 236 14:35:13,  20.625,  3.289, 20.626,  3.290,0, 28.1, 28.1, -5.0,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 27.5, -8.4, -6.4, -8.5, -6.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78.9, -78.9, -112.0, -106.7, -107.0, -128.8, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -91.5, -78.3, -76.2
2024 236 14:35:14,  20.558,  3.356, 20.558,  3.356,0, 27.4, 27.4, -5.0,  0.2,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 27.5, -8.4, -6.4, -8.5, -6.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.6, -79.6, -112.0, -106.8, -107.0, -128.8, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -91.5, -78.3, -76.2
2024 236 14:35:15,  20.496,  3.416, 20.496,  3.417,0, 28.0, 28.0, -5.0,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 27.5, -8.4, -6.4, -8.5, -6.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.0, -79.0, -112.0, -106.7, -107.0, -128.8, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -91.5, -78.3, -76.2
2024 236 14:35:16,  20.433,  3.478, 20.433,  3.478,0, 27.7, 27.7, -4.9,  0.3,  0.0,  0.0,  0.0, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 27.5, -8.9, -4.9, -8.5, -6.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.3, -79.3, -111.9, -106.8, -107.0, -129.0, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -91.5, -78.3, -76.2
2024 236 14:35:17,  20.370,  3.540, 20.371,  3.539,0, 28.2, 28.2, -4.8,  0.2,  0.0,  0.0,  0.0, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 27.5, -8.9, -4.9, -8.4, -7.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78.8, -78.8, -111.8, -106.8, -107.0, -129.0, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -91.5, -78.3, -76.2
2024 236 14:35:18,  20.307,  3.600, 20.308,  3.600,0, 28.1, 28.1, -4.8,  0.1,  0.0,  0.0,  0.0, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 28.1, -8.9, -4.9, -8.4, -7.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78.9, -78.9, -111.8, -106.9, -107.0, -129.0, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.9, -78.3, -76.2
2024 236 14:35:19,  20.245,  3.660, 20.244,  3.662,0, 28.5, 28.5, -4.9,  0.1,  0.0,  0.0,  0.0, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 28.1, -8.9, -4.9, -8.4, -7.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78.5, -78.5, -111.9, -106.9, -107.0, -129.0, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.9, -78.3, -76.2
2024 236 14:35:20,  20.180,  3.722, 20.181,  3.723,0, 28.0, 28.0, -4.9,  0.1,  0.0,  0.0,  0.0, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 28.1, -8.9, -4.9, -8.4, -7.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.0, -79.0, -111.9, -106.9, -107.0, -129.0, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.9, -78.3, -76.2
2024 236 14:35:21,  20.116,  3.785, 20.117,  3.785,0, 28.3, 28.3, -5.0,  0.2,  0.0, -0.0, -0.0, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 28.1, -9.1, -8.4, -8.4, -7.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78.7, -78.7, -112.0, -106.8, -107.0, -129.0, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.9, -78.3, -76.2
2024 236 14:35:22,  20.053,  3.847, 20.052,  3.847,0, 28.3, 28.3, -5.1,  0.2,  0.0, -0.0, -0.0, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 28.1, -9.1, -8.4, -7.5, -6.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78.7, -78.7, -112.1, -106.8, -107.0, -129.0, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.9, -78.3, -76.2
2024 236 14:35:23,  19.988,  3.909, 19.988,  3.909,0, 28.5, 28.5, -5.1,  0.2,  0.0, -0.0, -0.0, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 28.2, -9.1, -8.4, -7.5, -6.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78.5, -78.5, -112.1, -106.8, -107.0, -129.0, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.8, -78.3, -76.2
2024 236 14:35:24,  19.923,  3.970, 19.923,  3.971,0, 28.5, 28.5, -5.0,  0.2,  0.0, -0.0, -0.0, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 28.2, -9.1, -8.4, -7.5, -6.2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78.5, -78.5, -112.0, -106.8, -107.0, -129.0, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.8, -78.3, -76.2
2024 236 14:35:25,  19.858,  4.034, 19.858,  4.034,0, 28.1, 28.1, -4.9,  0.2,  0.0, -0.0, -0.0, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 28.2, -9.1, -8.4, -7.5, -6.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78.9, -78.9, -111.9, -106.8, -107.0, -129.0, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.8, -78.3, -76.2
2024 236 14:35:26,  19.791,  4.098, 19.792,  4.097,0, 28.5, 28.5, -4.9,  0.2,  0.0,  0.0, -0.0, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 28.2, -7.5, -7.4, -7.5, -6.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78.5, -78.5, -111.9, -106.9, -107.0, -128.9, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.8, -78.3, -76.2
2024 236 14:35:27,  19.725,  4.160, 19.726,  4.160,0, 28.4, 28.4, -4.9,  0.2,  0.0,  0.0, -0.0, -39.0, -128.0,  0.0, -39.0, -39.0,  0.0, 28.2, -7.5, -7.4, -6.2, -5.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78.7, -78.7, -111.9, -106.9, -107.0, -128.9, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.8, -78.3, -76.2
2024 236 14:35:28,  19.660,  4.222, 19.660,  4.223,0, 28.7, 28.7, -4.9,  0.1,  0.0,  0.0, -0.0, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 28.5, -7.5, -7.4, -6.2, -5.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78.3, -78.3, -111.9, -106.9, -107.0, -128.9, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.5, -78.3, -76.2
2024 236 14:35:29,  19.594,  4.285, 19.593,  4.286,0, 28.9, 28.9, -4.9,  0.1,  0.0,  0.0, -0.0, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 28.5, -7.5, -7.4, -6.2, -5.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78.1, -78.1, -111.9, -106.9, -107.0, -128.9, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.5, -78.3, -76.2
2024 236 14:35:30,  19.527,  4.348, 19.526,  4.349,0, 28.9, 28.9, -4.9,  0.2,  0.0,  0.0, -0.0, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 28.5, -7.5, -7.4, -6.2, -5.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78.1, -78.1, -111.9, -106.8, -107.0, -128.9, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.5, -78.3, -76.2
2024 236 14:35:31,  19.459,  4.412, 19.459,  4.413,0, 28.8, 28.8, -5.0,  0.2,  0.0, -0.0, -0.0, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 28.5, -7.8, -6.7, -6.2, -5.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78.2, -78.2, -112.0, -106.8, -107.0, -129.0, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.5, -78.3, -76.2
2024 236 14:35:32,  19.391,  4.477, 19.391,  4.476,0, 29.1, 29.1, -5.0,  0.2,  0.0, -0.0, -0.0, -39.0, -128.0,  0.0, -39.0, -39.0,  0.0, 28.5, -7.8, -6.7, -7.5, -8.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -77.9, -77.9, -112.0, -106.8, -107.0, -129.0, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.5, -78.3, -76.2
2024 236 14:35:33,  19.323,  4.541, 19.323,  4.540,0, 28.9, 28.9, -5.0,  0.2,  0.0, -0.0, -0.0, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 28.6, -7.8, -6.7, -7.5, -8.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78.1, -78.1, -112.0, -106.8, -107.0, -129.0, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.3, -78.3, -76.2
2024 236 14:35:34,  19.255,  4.604, 19.255,  4.604,0, 29.0, 29.0, -4.9,  0.2,  0.0, -0.0, -0.0, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 28.6, -7.8, -6.7, -7.5, -8.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78.0, -78.0, -111.9, -106.8, -107.0, -129.0, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.3, -78.3, -76.2
2024 236 14:35:35,  19.194,  4.661, 19.193,  4.662,0, 29.0, 29.0, -4.9,  0.2,  0.0, -0.0, -0.0, -39.0, -39.0,  0.0, -128.0, -39.0,  0.0, 28.6, -7.8, -6.7, -7.5, -8.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78.0, -78.0, -111.9, -106.8, -107.0, -129.0, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.3, -78.3, -76.2
2024 236 14:35:36,  19.117,  4.733, 19.117,  4.733,0, 29.2, 29.2, -5.0,  0.2,  0.0,  0.0,  0.0, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, 28.6, -6.8, -5.6, -7.5, -8.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -77.8, -77.8, -112.0, -106.8, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.3, -78.3, -76.2
2024 236 14:35:37,  19.054,  4.792, 19.054,  4.791,0, 29.3, 29.3, -5.0,  0.2,  0.0,  0.0,  0.0, -39.0, -128.0,  0.0, -39.0, -39.0,  0.0, 28.6, -6.8, -5.6, -7.8, -9.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -77.7, -77.7, -112.0, -106.8, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.3, -78.3, -76.2
2024 236 14:35:38,  18.985,  4.857, 18.985,  4.856,0, 29.1, 29.1, 22.1, 22.9,  0.0,  0.0,  0.0,  0.8, -36.6,  0.0, -128.0, -39.0,  0.0, 28.7, -6.8, -5.6, -7.8, -9.6, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -77.9, -77.9, -84.9, -84.1, -107.0, -128.9, -128.9, -54.0, -54.5, -128.0, -128.0, -128.0, -128.0, -90.3, -78.3, -76.2
2024 236 14:35:39,  18.915,  4.920, 18.915,  4.921,0, 29.3, 29.3, 22.0, 22.8,  0.0,  0.0,  0.0, 17.6, -7.2,  0.0, 13.5, -8.5,  0.0, 28.7, -6.8, -5.6, -7.8, -9.6, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -77.7, -77.7, -85.1, -84.2, -107.0, -128.9, -128.9, -51.4, -52.2, -128.0, -50.5, -50.6, -128.0, -90.3, -78.3, -76.2
