Timestamp,Actual Az.,Actual El.,Commanded Az.,Commanded El.,Autotrack Status,Antenna Control Unit Selected Rcvr Strength (dB),Antenna Control Unit X-Band Strength (dB),Antenna Control Unit S-LHC Strength (dB),Antenna Control Unit S-RHC Strength (dB),Antenna Control Unit Rcvr 4 Strength (dB),S-Band LHCP VTR Tracking Receiver  Strength (dB),S-Band RHCP VTR Tracking Receiver  Strength (dB),Cortex CRT-XL 1 IFR1 Eb/N0 Strength (dB),Cortex CRT-XL 1 IFR2 Eb/N0 Strength (dB),Cortex CRT-XL 1 TMUB Eb/N0 Strength (dB),Cortex CRT-XL 2 IFR1 Eb/N0 Strength (dB),Cortex CRT-XL 2 IFR2 Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUB Eb/N0 Strength (dB),X-Band VTR Tracking Receiver  Strength (dB),Cortex HDR-XXL 1 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 1 DMU1 Q Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 Q Eb/N0 Strength (dB),S-Band LHCP VTR Tracking Receiver Status,S-Band RHCP VTR Tracking Receiver Status,Cortex CRT-XL 1 IFR1 PLL Status,Cortex CRT-XL 1 IFR1 Bit Sync,Cortex CRT-XL 1 IFR2 PLL Status,Cortex CRT-XL 1 IFR2 Bit Sync,Cortex CRT-XL 1 IFR3 PLL Status,Cortex CRT-XL 1 TMUA PSK Demod,Cortex CRT-XL 1 TMUA Frame Sync,Cortex CRT-XL 1 TMUA Viterbi,Cortex CRT-XL 1 TMUB PSK Demod,Cortex CRT-XL 1 TMUB Bit Sync,Cortex CRT-XL 1 TMUB Frame Sync,Cortex CRT-XL 1 TMUB Viterbi,Cortex CRT-XL 2 IFR1 PLL Status,Cortex CRT-XL 2 IFR1 Bit Sync,Cortex CRT-XL 2 IFR2 PLL Status,Cortex CRT-XL 2 IFR2 Bit Sync,Cortex CRT-XL 2 IFR3 PLL Status,Cortex CRT-XL 2 TMUA PSK Demod,Cortex CRT-XL 2 TMUA Frame Sync,Cortex CRT-XL 2 TMUA Viterbi,Cortex CRT-XL 2 TMUB PSK Demod,Cortex CRT-XL 2 TMUB Bit Sync,Cortex CRT-XL 2 TMUB Frame Sync,Cortex CRT-XL 2 TMUB Viterbi,X-Band VTR Tracking Receiver Status,Cortex HDR-XXL 1 DMU1 Carrier,Cortex HDR-XXL 1 DMU1 Bit Sync,Cortex HDR-XXL 1 DMU1 Bit Sync Q,Cortex HDR-XXL 1 DMU1 Viterbi,Cortex HDR-XXL 1 DMU1 Viterbi Q,Cortex HDR-XXL 1 DMX1 Frame Sync,Cortex HDR-XXL 1 DPU1 Frame Sync,Cortex HDR-XXL 2 DMU1 Carrier,Cortex HDR-XXL 2 DMU1 Bit Sync,Cortex HDR-XXL 2 DMU1 Bit Sync Q,Cortex HDR-XXL 2 DMU1 Viterbi,Cortex HDR-XXL 2 DMU1 Viterbi Q,Cortex HDR-XXL 2 DMX1 Frame Sync,Cortex HDR-XXL 2 DPU1 Frame Sync,PTP 1 Input 1 Status,PTP 1 Input 2 Status,PTP 1 Input 3 Status,PTP 1 Input 4 Status,PTP 1 Input 5 Status,PTP 2 Input 1 Status,PTP 2 Input 2 Status,PTP 2 Input 3 Status,PTP 2 Input 4 Status,PTP 2 Input 5 Status,Antenna Control Unit Selected Rcvr Strength (dBm),Antenna Control Unit X-Band Strength (dBm),Antenna Control Unit S-LHC Strength (dBm),Antenna Control Unit S-RHC Strength (dBm),Antenna Control Unit Rcvr 4 Strength (dBm),S-Band LHCP VTR Tracking Receiver Strength (dBm),S-Band RHCP VTR Tracking Receiver Strength (dBm),Cortex CRT-XL 1 IFR1 IF Level Strength (dBm),Cortex CRT-XL 1 IFR2 IF Level Strength (dBm),Cortex CRT-XL 1 IFR3 IF Level Strength (dBm),Cortex CRT-XL 2 IFR1 IF Level Strength (dBm),Cortex CRT-XL 2 IFR2 IF Level Strength (dBm),Cortex CRT-XL 2 IFR3 IF Level Strength (dBm),X-Band VTR Tracking Receiver Strength (dBm),Cortex HDR-XXL 1 DMU1 IF Level Strength (dBm),Cortex HDR-XXL 2 DMU1 IF Level Strength (dBm)
2024 235 19:15:27, 350.200, 14.436,350.302, 14.373,4, 19.8, 19.8, 23.4, 29.8, -0.0, 23.4, 29.4, 17.6, 19.1, -6.1, 17.6, 19.2, -6.2, 19.9, 12.3, 15.3, 12.2, 15.2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.2, -87.2, -83.6, -77.2, -107.0, -111.6, -99.6, -51.3, -39.3, -128.0, -51.2, -39.3, -128.0, -99.1, -29.2, -28.8
2024 235 19:15:28, 350.232, 14.311,350.347, 14.241,4, 19.8, 19.8, 23.2, 29.8,  0.0, 23.4, 29.4, 17.5, 19.1, -6.1, 17.6, 19.2, -6.5, 19.9, 12.3, 15.3, 12.2, 15.2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.2, -87.2, -83.8, -77.2, -107.0, -111.6, -99.6, -51.4, -39.3, -128.0, -51.4, -39.3, -128.0, -99.1, -29.2, -28.8
2024 235 19:15:29, 350.296, 14.163,350.396, 14.097,4, 19.9, 19.9, 23.1, 29.8, -0.0, 22.8, 29.1, 17.5, 19.2, -5.8, 17.5, 19.3, -5.7, 19.6, 12.3, 15.3, 12.2, 15.2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.1, -87.1, -83.9, -77.2, -107.0, -112.2, -99.8, -51.4, -39.3, -128.0, -51.5, -39.4, -128.0, -99.4, -29.2, -28.8
2024 235 19:15:30, 350.328, 14.033,350.440, 13.967,4, 19.7, 19.7, 22.8, 29.8,  0.0, 22.8, 29.1, 17.4, 19.2, -6.0, 17.4, 19.2, -5.7, 19.6, 12.3, 15.3, 12.2, 15.2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.3, -87.3, -84.2, -77.2, -107.0, -112.2, -99.8, -51.6, -39.2, -128.0, -51.6, -39.3, -128.0, -99.4, -29.2, -28.8
2024 235 19:15:31, 350.384, 13.899,350.483, 13.838,4, 19.7, 19.7, 22.8, 29.8, -0.0, 22.8, 29.1, 17.4, 19.2, -5.6, 17.4, 19.2, -5.8, 19.6, 12.4, 15.4, 12.2, 15.2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.4, -87.4, -84.2, -77.2, -107.0, -112.2, -99.8, -51.8, -39.4, -128.0, -51.7, -39.4, -128.0, -99.4, -29.2, -28.8
2024 235 19:15:32, 350.410, 13.782,350.522, 13.723,4, 19.5, 19.5, 22.6, 29.9,  0.0, 22.8, 29.1, 17.4, 19.2, -5.9, 17.4, 19.2, -5.8, 19.6, 12.4, 15.4, 12.5, 15.6, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.5, -87.5, -84.4, -77.1, -107.0, -112.2, -99.8, -51.8, -39.2, -128.0, -51.8, -39.2, -128.0, -99.4, -29.2, -29.0
2024 235 19:15:33, 350.463, 13.647,350.569, 13.583,4, 19.4, 19.4, 22.4, 29.8,  0.0, 22.8, 29.1, 17.2, 19.2, -5.8, 17.2, 19.2, -6.1, 19.6, 12.4, 15.4, 12.5, 15.6, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.6, -87.6, -84.6, -77.2, -107.0, -112.2, -99.8, -52.0, -39.3, -128.0, -52.2, -39.3, -128.0, -99.4, -29.2, -29.0
2024 235 19:15:34, 350.500, 13.537,350.608, 13.470,4, 19.4, 19.4, 22.4, 29.9, -0.0, 22.1, 29.1, 17.1, 19.2, -5.9, 17.1, 19.2, -5.9, 19.2, 12.4, 15.4, 12.5, 15.6, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.6, -87.6, -84.6, -77.1, -107.0, -112.9, -99.9, -52.1, -39.3, -128.0, -52.3, -39.3, -128.0, -99.8, -29.2, -29.0
2024 235 19:15:35, 350.550, 13.396,350.654, 13.332,4, 19.4, 19.4, 22.2, 29.9,  0.0, 22.1, 29.1, 17.0, 19.1, -6.0, 17.0, 19.2, -5.9, 19.2, 12.4, 15.4, 12.5, 15.6, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.6, -87.6, -84.8, -77.1, -107.0, -112.9, -99.9, -52.2, -39.2, -128.0, -52.4, -39.2, -128.0, -99.8, -29.2, -29.0
2024 235 19:15:36, 350.585, 13.269,350.695, 13.207,4, 19.3, 19.3, 22.0, 30.0,  0.0, 22.1, 29.1, 17.0, 19.2, -5.7, 17.0, 19.2, -5.9, 19.2, 12.2, 15.3, 12.5, 15.6, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.7, -87.7, -85.0, -77.0, -107.0, -112.9, -99.9, -52.4, -39.1, -128.0, -52.5, -39.1, -128.0, -99.8, -29.5, -29.0
2024 235 19:15:37, 350.627, 13.148,350.737, 13.084,4, 19.2, 19.2, 21.8, 29.9,  0.0, 22.1, 29.1, 17.1, 19.2, -5.8, 17.1, 19.2, -5.8, 19.2, 12.2, 15.3, 12.3, 15.3, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.8, -87.8, -85.2, -77.1, -107.0, -112.9, -99.9, -52.7, -39.2, -128.0, -52.7, -39.2, -128.0, -99.8, -29.5, -29.2
2024 235 19:15:38, 350.669, 13.034,350.773, 12.973,4, 19.3, 19.3, 21.8, 30.1, -0.0, 22.1, 29.1, 17.0, 19.2, -5.7, 17.0, 19.2, -5.7, 19.2, 12.2, 15.3, 12.3, 15.3, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.7, -87.7, -85.2, -76.9, -107.0, -112.9, -99.9, -52.7, -39.0, -128.0, -52.7, -39.0, -128.0, -99.8, -29.5, -29.2
2024 235 19:15:39, 350.707, 12.909,350.814, 12.851,4, 19.2, 19.2, 21.7, 30.1,  0.0, 21.4, 29.3, 17.0, 19.2, -5.9, 17.0, 19.2, -5.8, 19.0, 12.2, 15.3, 12.3, 15.3, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.8, -87.8, -85.3, -76.9, -107.0, -113.6, -99.7, -52.9, -39.2, -128.0, -52.9, -39.1, -128.0, -100.0, -29.5, -29.2
2024 235 19:15:40, 350.755, 12.779,350.858, 12.718,4, 19.2, 19.2, 21.6, 30.2,  0.0, 21.4, 29.3, 16.9, 19.2, -6.2, 16.9, 19.2, -6.2, 19.0, 12.2, 15.3, 12.3, 15.3, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.8, -87.8, -85.4, -76.8, -107.0, -113.6, -99.7, -53.0, -39.1, -128.0, -53.1, -39.1, -128.0, -100.0, -29.5, -29.2
2024 235 19:15:41, 350.786, 12.677,350.894, 12.609,4, 19.1, 19.1, 21.3, 30.0, -0.0, 21.4, 29.3, 16.8, 19.2, -5.9, 16.8, 19.3, -5.8, 19.0, 12.2, 15.3, 12.3, 15.3, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.9, -87.9, -85.7, -77.0, -107.0, -113.6, -99.7, -53.2, -39.1, -128.0, -53.1, -39.1, -128.0, -100.0, -29.5, -29.2
2024 235 19:15:42, 350.829, 12.553,350.933, 12.490,4, 19.1, 19.1, 21.2, 30.0,  0.0, 21.4, 29.3, 16.7, 19.2, -5.8, 16.7, 19.2, -6.0, 19.0, 12.0, 15.0, 11.9, 14.9, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.9, -87.9, -85.8, -77.0, -107.0, -113.6, -99.7, -53.3, -39.0, -128.0, -53.3, -39.0, -128.0, -100.0, -30.0, -29.4
2024 235 19:15:43, 350.869, 12.432,350.973, 12.371,4, 19.1, 19.1, 21.2, 30.2,  0.0, 21.4, 29.3, 16.7, 19.2, -6.3, 16.8, 19.2, -5.7, 19.0, 12.0, 15.0, 11.9, 14.9, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -88.0, -88.0, -85.9, -76.8, -107.0, -113.6, -99.7, -53.4, -39.0, -128.0, -53.4, -39.0, -128.0, -100.0, -30.0, -29.4
2024 235 19:15:44, 350.905, 12.314,351.011, 12.253,4, 19.0, 19.0, 21.0, 30.0, -0.0, 21.4, 29.3, 16.6, 19.2, -6.0, 16.7, 19.2, -5.7, 19.0, 12.0, 15.0, 11.9, 14.9, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -88.1, -88.1, -86.0, -77.0, -107.0, -113.6, -99.7, -53.6, -39.0, -128.0, -53.5, -39.0, -128.0, -100.0, -30.0, -29.4
2024 235 19:15:45, 350.952, 12.183,351.053, 12.124,4, 18.9, 18.9, 20.8, 30.0,  0.0, 20.8, 29.4, 16.5, 19.2, -5.7, 16.6, 19.2, -5.9, 18.7, 12.0, 15.0, 11.9, 14.9, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -88.1, -88.1, -86.2, -77.0, -107.0, -114.3, -99.6, -53.8, -39.1, -128.0, -53.7, -39.1, -128.0, -100.3, -30.0, -29.4
2024 235 19:15:46, 350.984, 12.068,351.092, 12.008,4, 18.9, 18.9, 20.7, 30.0, -0.0, 20.8, 29.4, 16.5, 19.2, -5.9, 16.5, 19.2, -5.8, 18.7, 12.0, 15.0, 11.9, 14.9, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -88.1, -88.1, -86.3, -77.0, -107.0, -114.3, -99.6, -53.7, -39.1, -128.0, -53.8, -39.1, -128.0, -100.3, -30.0, -29.4
2024 235 19:15:47, 351.030, 11.952,351.129, 11.892,4, 18.9, 18.9, 20.7, 30.1, -0.0, 20.8, 29.4, 16.4, 19.2, -6.3, 16.5, 19.2, -5.6, 18.7, 11.7, 14.7, 11.7, 14.7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -88.1, -88.1, -86.3, -76.9, -107.0, -114.3, -99.6, -54.0, -39.0, -128.0, -53.8, -39.1, -128.0, -100.3, -30.4, -29.7
2024 235 19:15:48, 351.065, 11.849,351.163, 11.789,4, 18.9, 18.9, 20.6, 30.0, -0.0, 20.8, 29.4, 16.4, 19.1, -6.4, 16.5, 19.2, -6.3, 18.7, 11.7, 14.7, 11.7, 14.7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -88.1, -88.1, -86.4, -77.0, -107.0, -114.3, -99.6, -53.9, -39.0, -128.0, -53.9, -39.1, -128.0, -100.3, -30.4, -29.7
2024 235 19:15:49, 351.096, 11.736,351.200, 11.675,4, 18.8, 18.8, 20.5, 29.9,  0.0, 20.8, 29.4, 16.4, 19.2, -6.1, 16.4, 19.2, -6.2, 18.7, 11.7, 14.7, 11.7, 14.7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -88.2, -88.2, -86.5, -77.1, -107.0, -114.3, -99.6, -54.2, -39.1, -128.0, -54.0, -39.1, -128.0, -100.3, -30.4, -29.7
2024 235 19:15:50, 351.134, 11.614,351.237, 11.561,4, 18.8, 18.8, 20.4, 30.0, -0.0, 20.1, 29.3, 16.3, 19.2, -5.7, 16.3, 19.2, -5.8, 18.6, 11.7, 14.7, 11.7, 14.7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -88.2, -88.2, -86.6, -77.0, -107.0, -114.9, -99.7, -54.2, -39.2, -128.0, -54.2, -39.1, -128.0, -100.4, -30.4, -29.7
2024 235 19:15:51, 351.169, 11.521,351.270, 11.460,4, 18.7, 18.7, 20.2, 29.9,  0.0, 20.1, 29.3, 16.2, 19.2, -6.1, 16.2, 19.2, -5.8, 18.6, 11.7, 14.7, 11.7, 14.7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -88.3, -88.3, -86.8, -77.1, -107.0, -114.9, -99.7, -54.3, -39.3, -128.0, -54.3, -39.2, -128.0, -100.4, -30.4, -29.7
2024 235 19:15:52, 351.215, 11.378,351.313, 11.325,4, 18.8, 18.8, 20.1, 29.9,  0.0, 20.1, 29.3, 16.2, 19.2, -5.8, 16.2, 19.2, -6.0, 18.6, 11.7, 14.7, 11.6, 14.6, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -88.2, -88.2, -86.9, -77.1, -107.0, -114.9, -99.7, -54.4, -39.2, -128.0, -54.2, -39.2, -128.0, -100.4, -30.4, -30.1
2024 235 19:15:53, 351.242, 11.274,351.346, 11.225,4, 18.8, 18.8, 20.2, 29.8, -0.0, 20.1, 29.3, 16.2, 19.1, -5.8, 16.2, 19.2, -6.0, 18.6, 11.7, 14.7, 11.6, 14.6, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -88.2, -88.2, -86.8, -77.2, -107.0, -114.9, -99.7, -54.4, -39.2, -128.0, -54.3, -39.3, -128.0, -100.4, -30.4, -30.1
2024 235 19:15:54, 351.275, 11.187,351.378, 11.125,4, 18.8, 18.8, 20.1, 29.9,  0.0, 20.1, 29.3, 16.2, 19.1, -5.8, 16.1, 19.2, -5.7, 18.6, 11.7, 14.7, 11.6, 14.6, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -88.2, -88.2, -86.9, -77.1, -107.0, -114.9, -99.7, -54.6, -39.2, -128.0, -54.5, -39.3, -128.0, -100.4, -30.4, -30.1
2024 235 19:15:55, 351.310, 11.082,351.413, 11.015,4, 18.8, 18.8, 19.9, 29.8,  0.0, 19.8, 29.1, 16.1, 19.1, -5.7, 16.1, 19.2, -5.8, 18.5, 11.7, 14.7, 11.6, 14.6, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -88.2, -88.2, -87.1, -77.2, -107.0, -115.2, -99.9, -54.6, -39.4, -128.0, -54.4, -39.4, -128.0, -100.5, -30.4, -30.1
2024 235 19:15:56, 351.344, 10.962,351.448, 10.906,4, 18.6, 18.6, 19.9, 29.8,  0.0, 19.8, 29.1, 16.0, 19.1, -5.8, 16.0, 19.2, -5.7, 18.5, 11.7, 14.7, 11.6, 14.6, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -88.4, -88.4, -87.1, -77.2, -107.0, -115.2, -99.9, -54.4, -39.4, -128.0, -54.6, -39.4, -128.0, -100.5, -30.4, -30.1
2024 235 19:15:57, 351.377, 10.855,351.483, 10.797,4, 18.7, 18.7, 19.8, 29.7,  0.0, 19.8, 29.1, 16.0, 19.2, -5.6, 16.0, 19.2, -5.6, 18.5, 11.8, 14.8, 11.6, 14.6, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -88.3, -88.3, -87.2, -77.4, -107.0, -115.2, -99.9, -54.7, -39.4, -128.0, -54.7, -39.4, -128.0, -100.5, -30.8, -30.1
2024 235 19:15:58, 351.414, 10.746,351.517, 10.689,4, 18.4, 18.4, 19.6, 29.5,  0.0, 19.8, 29.1, 15.9, 19.2, -6.4, 16.0, 19.2, -6.3, 18.5, 11.8, 14.8, 11.8, 14.8, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -88.6, -88.6, -87.4, -77.5, -107.0, -115.2, -99.9, -54.8, -39.6, -128.0, -54.8, -39.5, -128.0, -100.5, -30.8, -30.4
2024 235 19:15:59, 351.451, 10.646,351.551, 10.582,4, 18.5, 18.5, 19.7, 29.5,  0.0, 19.8, 29.1, 15.9, 19.1, -5.8, 16.0, 19.2, -6.2, 18.5, 11.8, 14.8, 11.8, 14.8, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -88.6, -88.6, -87.3, -77.6, -107.0, -115.2, -99.9, -54.8, -39.6, -128.0, -54.8, -39.7, -128.0, -100.5, -30.8, -30.4
