Timestamp,Actual Az.,Actual El.,Commanded Az.,Commanded El.,Autotrack Status,Antenna Control Unit Selected Rcvr Strength (dB),Antenna Control Unit X-Band Strength (dB),Antenna Control Unit S-LHC Strength (dB),Antenna Control Unit S-RHC Strength (dB),Antenna Control Unit Rcvr 4 Strength (dB),S-Band LHCP VTR Tracking Receiver  Strength (dB),S-Band RHCP VTR Tracking Receiver  Strength (dB),Cortex CRT-XL 1 IFR1 Eb/N0 Strength (dB),Cortex CRT-XL 1 IFR2 Eb/N0 Strength (dB),Cortex CRT-XL 1 TMUB Eb/N0 Strength (dB),Cortex CRT-XL 2 IFR1 Eb/N0 Strength (dB),Cortex CRT-XL 2 IFR2 Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUB Eb/N0 Strength (dB),X-Band VTR Tracking Receiver  Strength (dB),Cortex HDR-XXL 1 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 1 DMU1 Q Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 Q Eb/N0 Strength (dB),S-Band LHCP VTR Tracking Receiver Status,S-Band RHCP VTR Tracking Receiver Status,Cortex CRT-XL 1 IFR1 PLL Status,Cortex CRT-XL 1 IFR1 Bit Sync,Cortex CRT-XL 1 IFR2 PLL Status,Cortex CRT-XL 1 IFR2 Bit Sync,Cortex CRT-XL 1 IFR3 PLL Status,Cortex CRT-XL 1 TMUA PSK Demod,Cortex CRT-XL 1 TMUA Frame Sync,Cortex CRT-XL 1 TMUA Viterbi,Cortex CRT-XL 1 TMUB PSK Demod,Cortex CRT-XL 1 TMUB Bit Sync,Cortex CRT-XL 1 TMUB Frame Sync,Cortex CRT-XL 1 TMUB Viterbi,Cortex CRT-XL 2 IFR1 PLL Status,Cortex CRT-XL 2 IFR1 Bit Sync,Cortex CRT-XL 2 IFR2 PLL Status,Cortex CRT-XL 2 IFR2 Bit Sync,Cortex CRT-XL 2 IFR3 PLL Status,Cortex CRT-XL 2 TMUA PSK Demod,Cortex CRT-XL 2 TMUA Frame Sync,Cortex CRT-XL 2 TMUA Viterbi,Cortex CRT-XL 2 TMUB PSK Demod,Cortex CRT-XL 2 TMUB Bit Sync,Cortex CRT-XL 2 TMUB Frame Sync,Cortex CRT-XL 2 TMUB Viterbi,X-Band VTR Tracking Receiver Status,Cortex HDR-XXL 1 DMU1 Carrier,Cortex HDR-XXL 1 DMU1 Bit Sync,Cortex HDR-XXL 1 DMU1 Bit Sync Q,Cortex HDR-XXL 1 DMU1 Viterbi,Cortex HDR-XXL 1 DMU1 Viterbi Q,Cortex HDR-XXL 1 DMX1 Frame Sync,Cortex HDR-XXL 1 DPU1 Frame Sync,Cortex HDR-XXL 2 DMU1 Carrier,Cortex HDR-XXL 2 DMU1 Bit Sync,Cortex HDR-XXL 2 DMU1 Bit Sync Q,Cortex HDR-XXL 2 DMU1 Viterbi,Cortex HDR-XXL 2 DMU1 Viterbi Q,Cortex HDR-XXL 2 DMX1 Frame Sync,Cortex HDR-XXL 2 DPU1 Frame Sync,PTP 1 Input 1 Status,PTP 1 Input 2 Status,PTP 1 Input 3 Status,PTP 1 Input 4 Status,PTP 1 Input 5 Status,PTP 2 Input 1 Status,PTP 2 Input 2 Status,PTP 2 Input 3 Status,PTP 2 Input 4 Status,PTP 2 Input 5 Status,Antenna Control Unit Selected Rcvr Strength (dBm),Antenna Control Unit X-Band Strength (dBm),Antenna Control Unit S-LHC Strength (dBm),Antenna Control Unit S-RHC Strength (dBm),Antenna Control Unit Rcvr 4 Strength (dBm),S-Band LHCP VTR Tracking Receiver Strength (dBm),S-Band RHCP VTR Tracking Receiver Strength (dBm),Cortex CRT-XL 1 IFR1 IF Level Strength (dBm),Cortex CRT-XL 1 IFR2 IF Level Strength (dBm),Cortex CRT-XL 1 IFR3 IF Level Strength (dBm),Cortex CRT-XL 2 IFR1 IF Level Strength (dBm),Cortex CRT-XL 2 IFR2 IF Level Strength (dBm),Cortex CRT-XL 2 IFR3 IF Level Strength (dBm),X-Band VTR Tracking Receiver Strength (dBm),Cortex HDR-XXL 1 DMU1 IF Level Strength (dBm),Cortex HDR-XXL 2 DMU1 IF Level Strength (dBm)
2024 234 12:33:09,  23.130, 40.210, 23.156, 40.191,5, 39.5, 39.5, -5.3, -0.0,  0.0, -0.5, -0.2, -128.0, -12.1, -4.3, -128.0, -128.0, -4.0, 38.9, 18.4, 21.4, 18.7, 21.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67.5, -67.5, -112.3, -107.0, -107.0, -129.4, -129.2, -128.0, -72.3, -128.0, -128.0, -128.0, -128.0, -80.1, -12.8, -12.4
2024 234 12:33:10,  23.160, 40.499, 23.192, 40.496,5, 39.5, 39.5, -5.4, -0.0,  0.0, -0.5, -0.2, -16.8, -128.0, -4.3, -128.0, -128.0, -4.1, 38.9, 18.4, 21.4, 18.7, 21.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67.5, -67.5, -112.4, -107.0, -107.0, -129.4, -129.2, -74.3, -128.0, -128.0, -128.0, -128.0, -128.0, -80.1, -12.8, -12.4
2024 234 12:33:11,  23.204, 40.812, 23.228, 40.803,5, 39.6, 39.6, -5.4, -0.0,  0.0, -0.5, -0.2, -128.0, -15.3, -4.3, -128.0, -128.0, -4.1, 38.9, 18.4, 21.4, 18.7, 21.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67.4, -67.4, -112.4, -107.1, -107.0, -129.4, -129.2, -128.0, -72.4, -128.0, -128.0, -128.0, -128.0, -80.1, -12.8, -12.4
2024 234 12:33:12,  23.243, 41.129, 23.265, 41.113,5, 39.6, 39.6, -5.3, -0.0,  0.0, -0.5, -0.2, -128.0, -24.6, -4.2, -7.6, -128.0, -4.2, 38.9, 18.4, 21.4, 18.6, 21.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67.5, -67.5, -112.4, -107.0, -107.0, -129.4, -129.2, -128.0, -72.5, -128.0, -74.2, -128.0, -128.0, -80.1, -12.6, -12.3
2024 234 12:33:13,  23.272, 41.442, 23.302, 41.425,5, 39.7, 39.7, -5.4, -0.0,  0.0, -0.4, -0.2, -128.0, -128.0, -4.2, -128.0, -128.0, -4.0, 39.1, 18.4, 21.4, 18.6, 21.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67.3, -67.3, -112.4, -107.0, -107.0, -129.4, -129.2, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -79.9, -12.6, -12.3
2024 234 12:33:14,  23.307, 41.745, 23.340, 41.741,5, 39.7, 39.7, -5.5, -0.0,  0.0, -0.4, -0.2, -128.0, -128.0, -4.2, -128.0, -128.0, -4.2, 39.1, 18.4, 21.4, 18.6, 21.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67.3, -67.3, -112.5, -107.0, -107.0, -129.4, -129.2, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -79.9, -12.6, -12.3
2024 234 12:33:15,  23.368, 42.066, 23.379, 42.059,5, 39.7, 39.7, -5.9,  0.0,  0.0, -0.4, -0.2, -128.0, -128.0, -4.1, -128.0, -128.0, -4.2, 39.1, 18.4, 21.4, 18.6, 21.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67.3, -67.3, -112.9, -107.0, -107.0, -129.4, -129.2, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -79.9, -12.6, -12.3
2024 234 12:33:16,  23.383, 42.390, 23.419, 42.380,5, 39.8, 39.8, -5.7, -0.0,  0.0, -0.4, -0.2, -128.0, -128.0, -4.2, -128.0, -128.0, -4.2, 39.1, 18.4, 21.4, 18.6, 21.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67.2, -67.2, -112.7, -107.0, -107.0, -129.4, -129.2, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -79.9, -12.6, -12.3
2024 234 12:33:17,  23.428, 42.719, 23.459, 42.705,5, 39.8, 39.8, -5.6, -0.0,  0.0, -0.4, -0.2, -128.0, -128.0, -4.1, -128.0, -26.7, -4.2, 39.1, 18.4, 21.5, 18.6, 21.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67.2, -67.2, -112.6, -107.0, -107.0, -129.4, -129.2, -128.0, -128.0, -128.0, -128.0, -72.3, -128.0, -79.9, -12.3, -12.0
2024 234 12:33:18,  23.471, 43.052, 23.500, 43.032,5, 39.9, 39.9, -6.0,  0.0,  0.0, -1.0, -0.2, -128.0, -128.0, -4.2, -11.0, -25.4, -4.2, 39.3, 18.4, 21.5, 18.6, 21.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67.1, -67.1, -113.0, -107.0, -107.0, -130.0, -129.2, -128.0, -128.0, -128.0, -74.2, -72.3, -128.0, -79.7, -12.3, -12.0
2024 234 12:33:19,  23.514, 43.379, 23.542, 43.362,5, 40.0, 40.0, -6.4,  0.0,  0.0, -1.0, -0.2, -128.0, -128.0, -4.2, -128.0, -128.0, -4.1, 39.3, 18.4, 21.5, 18.6, 21.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67.0, -67.0, -113.4, -107.0, -107.0, -130.0, -129.2, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -79.7, -12.3, -12.0
2024 234 12:33:20,  23.565, 43.708, 23.585, 43.695,5, 39.9, 39.9, -6.4, -0.0,  0.0, -1.0, -0.2, -128.0, -128.0, -4.2, -128.0, -128.0, -3.9, 39.3, 18.4, 21.5, 18.6, 21.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67.1, -67.1, -113.4, -107.0, -107.0, -130.0, -129.2, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -79.7, -12.3, -12.0
2024 234 12:33:21,  23.591, 44.043, 23.628, 44.031,5, 40.1, 40.1, -6.2, -0.0,  0.0, -1.0, -0.2, -128.0, -128.0, -4.3, -8.7, -8.8, -4.0, 39.3, 18.4, 21.5, 18.6, 21.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.9, -66.9, -113.2, -107.0, -107.0, -130.0, -129.2, -128.0, -128.0, -128.0, -74.2, -72.4, -128.0, -79.7, -12.3, -12.0
2024 234 12:33:22,  23.641, 44.377, 23.672, 44.370,5, 40.1, 40.1, -6.2,  0.0,  0.0, -1.0, -0.2, -128.0, -128.0, -4.1, -12.0, -128.0, -4.2, 39.3, 18.4, 21.4, 18.8, 21.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67.0, -67.0, -113.2, -107.0, -107.0, -130.0, -129.2, -128.0, -128.0, -128.0, -74.2, -128.0, -128.0, -79.7, -12.0, -11.8
2024 234 12:33:23,  23.682, 44.727, 23.718, 44.712,5, 40.1, 40.1, -6.1, -0.0,  0.0, -1.1, -0.2, -128.0, -128.0, -4.1, -128.0, -128.0, -4.2, 39.6, 18.4, 21.4, 18.8, 21.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.9, -66.9, -113.1, -107.0, -107.0, -130.1, -129.2, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -79.4, -12.0, -11.8
2024 234 12:33:24,  23.739, 45.073, 23.764, 45.058,5, 40.2, 40.2, -5.8, -0.0,  0.0, -1.1, -0.2, -128.0, -128.0, -4.1, -128.0, -128.0, -4.0, 39.6, 18.4, 21.4, 18.8, 21.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.8, -66.8, -112.8, -107.0, -107.0, -130.1, -129.2, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -79.4, -12.0, -11.8
2024 234 12:33:25,  23.782, 45.421, 23.811, 45.407,5, 40.3, 40.3, -5.7,  0.0,  0.0, -1.1, -0.2, -9.3, -128.0, -4.2, -128.0, -128.0, -4.1, 39.6, 18.4, 21.4, 18.8, 21.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.7, -66.7, -112.7, -107.0, -107.0, -130.1, -129.2, -74.2, -128.0, -128.0, -128.0, -128.0, -128.0, -79.4, -12.0, -11.8
2024 234 12:33:26,  23.825, 45.774, 23.859, 45.758,5, 40.3, 40.3, -5.8, -0.0,  0.0, -1.1, -0.2, -128.0, -128.0, -4.3, -128.0, -128.0, -4.2, 39.6, 18.4, 21.4, 18.8, 21.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.7, -66.7, -112.8, -107.0, -107.0, -130.1, -129.2, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -79.4, -12.0, -11.8
2024 234 12:33:27,  23.878, 46.127, 23.908, 46.113,5, 40.3, 40.3, -5.7, -0.0,  0.0, -1.1, -0.2, -128.0, -26.5, -4.1, -9.9, -128.0, -4.2, 39.6, 18.4, 21.4, 18.8, 21.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.7, -66.7, -112.7, -107.0, -107.0, -130.1, -129.2, -128.0, -72.4, -128.0, -74.2, -128.0, -128.0, -79.4, -12.0, -11.8
2024 234 12:33:28,  23.918, 46.487, 23.958, 46.471,5, 40.4, 40.4, -5.5, -0.0,  0.0, -0.6, -0.2, -128.0, -128.0, -4.2, -128.0, -128.0, -4.1, 39.9, 18.6, 21.6, 18.6, 21.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.6, -66.6, -112.5, -107.0, -107.0, -129.6, -129.2, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -79.2, -11.8, -11.5
2024 234 12:33:29,  23.978, 46.852, 24.009, 46.833,5, 40.4, 40.4, -5.4,  0.0,  0.0, -0.6, -0.2, -128.0, -128.0, -4.1, -10.6, -128.0, -4.2, 39.9, 18.6, 21.6, 18.6, 21.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.6, -66.6, -112.4, -107.0, -107.0, -129.6, -129.2, -128.0, -128.0, -128.0, -74.1, -128.0, -128.0, -79.2, -11.8, -11.5
2024 234 12:33:30,  24.035, 47.220, 24.062, 47.198,5, 40.5, 40.5, -5.5, -0.0,  0.0, -0.6, -0.2, -128.0, -14.0, -4.1, -128.0, -128.0, -4.0, 39.9, 18.6, 21.6, 18.6, 21.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.6, -66.6, -112.5, -107.0, -107.0, -129.6, -129.2, -128.0, -72.5, -128.0, -128.0, -128.0, -128.0, -79.2, -11.8, -11.5
2024 234 12:33:31,  24.085, 47.584, 24.115, 47.566,5, 40.5, 40.5, -5.4,  0.0,  0.0, -0.6, -0.2, -128.0, -128.0, -4.1, -128.0, -5.9, -4.1, 39.9, 18.6, 21.6, 18.6, 21.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.5, -66.5, -112.4, -107.0, -107.0, -129.6, -129.2, -128.0, -128.0, -128.0, -128.0, -72.3, -128.0, -79.2, -11.8, -11.5
2024 234 12:33:32,  24.144, 47.958, 24.170, 47.937,5, 40.5, 40.5, -5.5, -0.0,  0.0, -0.6, -0.2, -128.0, -128.0, -4.0, -128.0, -12.0, -4.1, 39.9, 18.6, 21.6, 18.6, 21.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.5, -66.5, -112.5, -107.0, -107.0, -129.6, -129.2, -128.0, -128.0, -128.0, -128.0, -72.6, -128.0, -79.2, -11.8, -11.5
2024 234 12:33:33,  24.184, 48.329, 24.226, 48.312,5, 40.6, 40.6, -5.4, -0.1,  0.0, -0.6, -0.2, -128.0, -128.0, -4.1, -4.3, -128.0, -4.3, 39.9, 18.7, 21.7, 18.7, 21.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.4, -66.4, -112.4, -107.1, -107.0, -129.6, -129.2, -128.0, -128.0, -128.0, -74.1, -128.0, -128.0, -79.2, -11.6, -11.5
2024 234 12:33:34,  24.253, 48.715, 24.283, 48.690,5, 40.6, 40.6, -5.4, -0.0,  0.0, -0.5, -0.2, -128.0, -128.0, -4.1, -11.5, -128.0, -4.1, 40.0, 18.7, 21.7, 18.7, 21.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.4, -66.4, -112.4, -107.0, -107.0, -129.5, -129.2, -128.0, -128.0, -128.0, -74.3, -128.0, -128.0, -79.0, -11.6, -11.5
2024 234 12:33:35,  24.305, 49.084, 24.341, 49.072,5, 40.7, 40.7, -5.4, -0.0,  0.0, -0.5, -0.2, -128.0, -128.0, -4.1, -128.0, -11.3, -4.2, 40.0, 18.7, 21.7, 18.7, 21.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.3, -66.3, -112.4, -107.0, -107.0, -129.5, -129.2, -128.0, -128.0, -128.0, -128.0, -72.4, -128.0, -79.0, -11.6, -11.5
2024 234 12:33:36,  24.364, 49.466, 24.401, 49.457,5, 40.7, 40.7, -5.4, -0.0,  0.0, -0.5, -0.2, -128.0, -128.0, -4.2, -128.0, -128.0, -3.9, 40.0, 18.7, 21.7, 18.7, 21.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.3, -66.3, -112.4, -107.0, -107.0, -129.5, -129.2, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -79.0, -11.6, -11.5
2024 234 12:33:37,  24.436, 49.860, 24.463, 49.845,5, 40.7, 40.7, -5.7, -0.0,  0.0, -0.5, -0.2, -128.0, -128.0, -4.0, -128.0, -128.0, -4.2, 40.0, 18.7, 21.7, 18.7, 21.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.4, -66.4, -112.7, -107.0, -107.0, -129.5, -129.2, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -79.0, -11.6, -11.5
2024 234 12:33:38,  24.484, 50.249, 24.526, 50.237,5, 40.8, 40.8, -5.7, -0.0,  0.0, -0.5, -0.2, -128.0, -128.0, -4.1, -128.0, -26.7, -4.2, 40.0, 18.7, 21.7, 18.7, 21.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.2, -66.2, -112.8, -107.0, -107.0, -129.5, -129.2, -128.0, -128.0, -128.0, -128.0, -72.4, -128.0, -79.0, -11.4, -11.2
2024 234 12:33:39,  24.552, 50.657, 24.590, 50.632,5, 40.9, 40.9, -5.6,  0.0,  0.0, -0.7, -0.2, -128.0, -128.0, -4.0, -128.0, -26.5, -4.2, 40.2, 18.7, 21.7, 18.7, 21.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.1, -66.1, -112.6, -107.0, -107.0, -129.7, -129.2, -128.0, -128.0, -128.0, -128.0, -72.5, -128.0, -78.8, -11.4, -11.2
2024 234 12:33:40,  24.617, 51.040, 24.657, 51.031,5, 40.8, 40.8, -5.4, -0.0,  0.0, -0.7, -0.2, -128.0, -128.0, -4.2, -128.0, -128.0, -4.2, 40.2, 18.7, 21.7, 18.7, 21.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.2, -66.2, -112.4, -107.0, -107.0, -129.7, -129.2, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -78.8, -11.4, -11.2
2024 234 12:33:41,  24.687, 51.452, 24.724, 51.434,5, 40.9, 40.9, -5.3, -0.0,  0.0, -0.7, -0.2, -128.0, -128.0, -4.2, -128.0, -8.3, -4.2, 40.2, 18.7, 21.7, 18.7, 21.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66.1, -66.1, -112.3, -107.0, -107.0, -129.7, -129.2, -128.0, -128.0, -128.0, -128.0, -72.6, -128.0, -78.8, -11.4, -11.2
